"accessCode","userID","fastestRT_user","highestLevel_user","highestLevelTrialCount_user","trialCount_user","nLevels_user","timePlayed_difficulty","HITS_user","Hit_AvgRT_user","Hit_SDRT_user","MISSED_user","Miss_AvgRT_user","Miss_SDRT_user","WRONG_user","Wrong_AvgRT_user","Wrong_SDRT_user","first_count","first_count_correct","RuleChange_Accuracy_Pct","HITS_diff_Easy","HITS_diff_Medium","HITS_diff_Difficult","Hit_AvgRT_diff_Easy","Hit_AvgRT_diff_Medium","Hit_AvgRT_diff_Difficult","Hit_SDRT_diff_Easy","Hit_SDRT_diff_Medium","Hit_SDRT_diff_Difficult","DifficultyTrialCount_Easy","DifficultyTrialCount_Medium","DifficultyTrialCount_Difficult","Difficulty_Hits_Easy","Difficulty_Hits_Medium","Difficulty_Hits_Difficult","Accuracy_Pct_diff_Easy","Accuracy_Pct_diff_Medium","Accuracy_Pct_diff_Difficult","count_afterWrong_HIT","count_afterWrong_MISSED","count_afterWrong_WRONG","count_afterWrong_NA","avgRT_afterWrong_HIT","avgRT_afterWrong_MISSED","avgRT_afterWrong_WRONG","n_afterWrong","accuracy_afterWrong","highestLevelPct_user","percentCorrect_user","HitRate_user","FARate_user","DPrime_user","fastestRT_diff_Easy","fastestRT_diff_Medium","fastestRT_diff_Difficult","highestLevel_diff_Easy","highestLevel_diff_Medium","highestLevel_diff_Difficult","highestLevelTrialCount_diff_Easy","highestLevelTrialCount_diff_Medium","highestLevelTrialCount_diff_Difficult","trialCount_diff_Easy","trialCount_diff_Medium","trialCount_diff_Difficult","nLevels_diff_Easy","nLevels_diff_Medium","nLevels_diff_Difficult","timePlayed_difficulty_Easy","timePlayed_difficulty_Medium","timePlayed_difficulty_Difficult","HITS_diff_Easy1","HITS_diff_Medium1","HITS_diff_Difficult1","Hit_AvgRT_diff_Easy1","Hit_AvgRT_diff_Medium1","Hit_AvgRT_diff_Difficult1","Hit_SDRT_diff_Easy1","Hit_SDRT_diff_Medium1","Hit_SDRT_diff_Difficult1","MISSED_diff_Easy","MISSED_diff_Medium","MISSED_diff_Difficult","Miss_AvgRT_diff_Easy","Miss_AvgRT_diff_Medium","Miss_AvgRT_diff_Difficult","Miss_SDRT_diff_Easy","Miss_SDRT_diff_Medium","Miss_SDRT_diff_Difficult","WRONG_diff_Easy","WRONG_diff_Medium","WRONG_diff_Difficult","Wrong_AvgRT_diff_Easy","Wrong_AvgRT_diff_Medium","Wrong_AvgRT_diff_Difficult","Wrong_SDRT_diff_Easy","Wrong_SDRT_diff_Medium","Wrong_SDRT_diff_Difficult","highestLevelPct_diff_Easy","highestLevelPct_diff_Medium","highestLevelPct_diff_Difficult","percentCorrect_diff_Easy","percentCorrect_diff_Medium","percentCorrect_diff_Difficult","HitRate_diff_Easy","HitRate_diff_Medium","HitRate_diff_Difficult","FARate_diff_Easy","FARate_diff_Medium","FARate_diff_Difficult","DPrime_diff_Easy","DPrime_diff_Medium","DPrime_diff_Difficult","fastestRT_sess_1","fastestRT_sess_2","fastestRT_sess_3","fastestRT_sess_4","fastestRT_sess_5","fastestRT_sess_6","highestLevel_sess_1","highestLevel_sess_2","highestLevel_sess_3","highestLevel_sess_4","highestLevel_sess_5","highestLevel_sess_6","highestTrialCount_sess_1","highestTrialCount_sess_2","highestTrialCount_sess_3","highestTrialCount_sess_4","highestTrialCount_sess_5","highestTrialCount_sess_6","trialCount_sess_1","trialCount_sess_2","trialCount_sess_3","trialCount_sess_4","trialCount_sess_5","trialCount_sess_6","nLevels_sess_1","nLevels_sess_2","nLevels_sess_3","nLevels_sess_4","nLevels_sess_5","nLevels_sess_6","timePlayed_sess_1","timePlayed_sess_2","timePlayed_sess_3","timePlayed_sess_4","timePlayed_sess_5","timePlayed_sess_6","HITS_sess_1","HITS_sess_2","HITS_sess_3","HITS_sess_4","HITS_sess_5","HITS_sess_6","Hit_AvgRT_sess_1","Hit_AvgRT_sess_2","Hit_AvgRT_sess_3","Hit_AvgRT_sess_4","Hit_AvgRT_sess_5","Hit_AvgRT_sess_6","Hit_SDRT_sess_1","Hit_SDRT_sess_2","Hit_SDRT_sess_3","Hit_SDRT_sess_4","Hit_SDRT_sess_5","Hit_SDRT_sess_6","MISSED_sess_1","MISSED_sess_2","MISSED_sess_3","MISSED_sess_4","MISSED_sess_5","MISSED_sess_6","Miss_AvgRT_sess_1","Miss_AvgRT_sess_2","Miss_AvgRT_sess_3","Miss_AvgRT_sess_4","Miss_AvgRT_sess_5","Miss_AvgRT_sess_6","Miss_SDRT_sess_1","Miss_SDRT_sess_2","Miss_SDRT_sess_3","Miss_SDRT_sess_4","Miss_SDRT_sess_5","Miss_SDRT_sess_6","WRONG_sess_1","WRONG_sess_2","WRONG_sess_3","WRONG_sess_4","WRONG_sess_5","WRONG_sess_6","Wrong_AvgRT_sess_1","Wrong_AvgRT_sess_2","Wrong_AvgRT_sess_3","Wrong_AvgRT_sess_4","Wrong_AvgRT_sess_5","Wrong_AvgRT_sess_6","Wrong_SDRT_sess_1","Wrong_SDRT_sess_2","Wrong_SDRT_sess_3","Wrong_SDRT_sess_4","Wrong_SDRT_sess_5","Wrong_SDRT_sess_6","highestLevelPct_sess_1","highestLevelPct_sess_2","highestLevelPct_sess_3","highestLevelPct_sess_4","highestLevelPct_sess_5","highestLevelPct_sess_6","percentCorrect_sess_1","percentCorrect_sess_2","percentCorrect_sess_3","percentCorrect_sess_4","percentCorrect_sess_5","percentCorrect_sess_6","HitRate_sess_1","HitRate_sess_2","HitRate_sess_3","HitRate_sess_4","HitRate_sess_5","HitRate_sess_6","FARate_sess_1","FARate_sess_2","FARate_sess_3","FARate_sess_4","FARate_sess_5","FARate_sess_6","DPrime_sess_1","DPrime_sess_2","DPrime_sess_3","DPrime_sess_4","DPrime_sess_5","DPrime_sess_6"
"ATM1F18","17574",0,"SpaceCakesLevel 3-3-0",29,1574,20,"3897",1360,1.40452145984559,0.762871812365971,2,2.202313,0.896481290896804,212,1.26230335990566,0.971935768456367,15,12,0.8,291,1069,NA,0.973721169415808,1.52179263338634,NA,0.553458138788968,0.770088289304528,NA,300,1274,NA,291,1069,NA,0.97,0.839089481946625,NA,150,2,59,1,1.652199844,2.202313,1.22973757288136,211,0.710900473933649,2,86,0.86,0.13,2.20671046985376,0.383745,0,NA,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0",NA,30,29,NA,300,1274,NA,5,15,NA,"845","3052",NA,291,1069,NA,0.973721169415808,1.52179263338634,NA,0.553458138788968,0.770088289304528,NA,0,2,NA,NA,2.202313,NA,NA,0.896481290896804,NA,9,203,NA,1.22712822222222,1.26386284876847,NA,0.968996898900906,0.974424960886356,NA,10,2,NA,97,84,NA,0.97,0.84,NA,0.03,0.16,NA,3.7615872163025,1.98891576641951,NA,0.383745,0.6181,0.701335,0.650365,0,NA,"SpaceCakesLevel 1-0-0","SpaceCakesLevel 2-4-0","SpaceCakesLevel 3-1-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-0-2",NA,30,80,40,29,40,NA,330,320,220,264,440,NA,6,6,4,5,6,NA,"896","804","504","710","983",NA,315,291,198,255,301,NA,0.986608503809524,1.6323039580756,1.51338591818182,1.49875152117647,1.47021596408638,NA,0.567055668562101,0.640912487311712,0.67373377579911,0.639231888232772,1.00262575492735,NA,0,0,0,0,2,NA,NA,NA,NA,NA,2.202313,NA,NA,NA,NA,NA,0.896481290896804,NA,15,29,22,9,137,NA,1.24340926,1.74263665172414,1.47427178636364,1.09932555555556,1.13936351240876,NA,0.822410528238084,0.840697240612303,0.677309817237311,0.49319430131469,1.04491197711236,NA,9,25,18,11,9,NA,95,91,90,97,68,NA,0.95,0.91,0.9,0.96,0.68,NA,0.05,0.09,0.1,0.04,0.31,NA,3.28970725390294,2.68151006738043,2.5631031310892,3.50137214250434,0.963549146461962,NA
"ATM1F18","17577",0,"SpaceCakesLevel 4-0-0",38,1972,26,"4722",1660,1.93994952440361,1.09936366918558,41,2.17972775609756,1.76293542287307,271,1.8349068797417,1.44566431780653,18,15,0.83,170,1284,206,1.14771127764706,1.99279246098131,2.26436783208738,0.651535548218348,1.07200472792375,1.26287799305074,180,1522,270,170,1284,206,0.944444444444444,0.843626806833114,0.762962962962963,170,8,92,1,2.13084413588235,3.02023275,1.58177089673913,270,0.62962962962963,2,84,0.84,0.14,2.07477722402471,0.05018,0,0.0334,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-0-0",30,120,38,180,1522,270,5,18,3,"435","3537","750",170,1284,206,1.14771127764706,1.99279246098131,2.26436783208738,0.651535548218348,1.07200472792375,1.26287799305074,0,34,7,NA,1.98294061764706,3.135551,NA,1.72269396079908,1.76411222817512,10,204,57,0.96697809,1.83205762063725,1.99737243684211,0.900136928833085,1.42587189559999,1.55398321817098,17,8,14,94,84,76,0.94,0.84,0.76,0.06,0.13,0.21,3.10954718919371,2.12084901224855,1.51272380985833,0,0,0.03382,0.0334,0.750885,NA,"SpaceCakesLevel 1-1-1","SpaceCakesLevel 3-1-0","SpaceCakesLevel 3-1-0","SpaceCakesLevel 4-0-0","SpaceCakesLevel 3-4-0",NA,30,25,39,38,74,NA,300,545,372,473,282,NA,9,11,5,8,5,NA,"645","1147","960","1179","791",NA,267,434,302,401,256,NA,1.11880479550562,2.23328761797235,1.96057257317881,2.04176172670823,2.11527005625,NA,0.662006641113029,1.17834569378231,1.10767633632176,1.06818767448598,0.953880303228508,NA,0,20,6,7,8,NA,NA,2.09121545,3.57628766666667,3.135551,0.51724325,NA,NA,1.50369548939375,1.21135751992394,1.76411222817512,1.46298483839187,NA,33,91,64,65,18,NA,1.22013341515152,2.03355185945055,1.82440929375,1.81317398,2.0735355,NA,1.0434792836181,1.40268503056302,1.68184039768324,1.47212022113735,1.03869713191559,NA,10,5,10,8,26,NA,89,80,81,85,91,NA,0.89,0.8,0.81,0.85,0.91,NA,0.11,0.17,0.17,0.14,0.07,NA,2.45305624007322,1.79578648671911,1.83206154819742,2.11675273030875,2.81654606186939,NA
"ATM1F18","17581",0,"SpaceCakesLevel 4-0-0",77,1845,22,"4795",1519,1.79766140072416,0.902894228850386,3,2.42503033333333,1.5122259591213,323,1.83041771609907,0.992247714938612,17,16,0.94,303,1037,179,1.13518971188119,1.96936547714561,1.92431947039106,0.719411595197201,0.875171381392015,0.825437284451488,330,1278,237,303,1037,179,0.918181818181818,0.811424100156495,0.755274261603376,231,2,89,1,2.07326716103896,3.0284155,1.93109873033708,322,0.717391304347826,4,82,0.82,0.18,1.83073017568563,0.33368,0,0.06658,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-0-0",30,167,77,330,1278,237,5,15,2,"782","3187","826",303,1037,179,1.13518971188119,1.96936547714561,1.92431947039106,0.719411595197201,0.875171381392016,0.825437284451488,0,3,0,NA,2.42503033333333,NA,NA,1.5122259591213,NA,27,238,58,1.68843905185185,1.89375845840336,1.63659577241379,1.40103505842002,0.96826841016747,0.8389176873761,9,13,32,92,81,76,0.92,0.81,0.75,0.08,0.19,0.25,2.81014312061926,1.75579259010246,1.34897950039216,0.33368,0,0.01649,0.666275,0.06658,NA,"SpaceCakesLevel 1-0-1","SpaceCakesLevel 3-0-1","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-0-0","SpaceCakesLevel 4-0-0",NA,30,33,48,40,37,NA,390,453,408,318,276,NA,7,9,8,6,5,NA,"887","1016","975","1052","865",NA,330,361,335,259,234,NA,1.24651845939394,2.06526431301939,1.81311523462687,2.04845669266409,1.86236013717949,NA,0.853564273391654,0.996746454583302,0.798506618697515,0.807360136914827,0.704255541565836,NA,2,0,1,0,0,NA,3.0284155,NA,1.21826,NA,NA,NA,1.54570784650933,NA,NA,NA,NA,NA,58,92,72,59,42,NA,2.13930977241379,1.90440575326087,1.71052667361111,1.76311357457627,1.54185725714286,NA,1.4804046102934,0.937028078066043,0.776759023770314,0.869815508852657,0.597740083433856,NA,8,7,12,13,13,NA,85,80,82,81,85,NA,0.85,0.8,0.82,0.81,0.85,NA,0.15,0.2,0.18,0.19,0.15,NA,2.07286677898758,1.68324246714583,1.83073017568563,1.75579259010246,2.07286677898758,NA
"ATM1F18","17584",0,"SpaceCakesLevel 4-0-0",39,1965,31,"4122",1496,1.41101209953877,0.631673725252529,5,0.87758698,0.749682325036313,464,1.31338368857759,0.850789066827966,17,12,0.71,190,1223,83,1.25433777,1.42293764775961,1.59394194457831,0.591569663340881,0.629191953122524,0.689621051679032,210,1636,119,190,1223,83,0.904761904761905,0.747555012224939,0.697478991596639,268,1,195,NA,1.26761092279851,0.61742,1.14805313384615,464,0.577586206896552,2,76,0.76,0.24,1.41260512568018,0.433865,0,0.149665,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-0-0",30,60,39,210,1636,119,5,24,2,"481","3337","304",190,1223,83,1.25433777,1.42293764775961,1.59394194457831,0.591569663340881,0.629191953122524,0.689621051679032,0,5,0,NA,0.87758698,NA,NA,0.749682325036313,NA,20,408,36,1.32470924,1.31391140857843,1.30111088888889,0.648031298255704,0.864585373004274,0.809163814426607,14,4,33,90,75,70,0.9,0.75,0.7,0.1,0.25,0.3,2.5631031310892,1.34897950039216,1.04880102541608,0.10017,0.033305,0,0.03344,0.116805,NA,"SpaceCakesLevel 1-0-4","SpaceCakesLevel 3-0-2","SpaceCakesLevel 3-0-6","SpaceCakesLevel 4-0-0","SpaceCakesLevel 3-0-2",NA,30,13,40,39,40,NA,360,532,420,453,200,NA,10,12,9,8,4,NA,"739","1036","829","1142","376",NA,280,417,275,364,160,NA,1.12713592071429,1.51796212616307,1.41872010654545,1.46690579148352,1.488650619375,NA,0.562687008836898,0.684524225690535,0.634154602583117,0.506685005839092,0.711211347109786,NA,0,0,5,0,0,NA,NA,NA,0.87758698,NA,NA,NA,NA,NA,0.749682325036313,NA,NA,NA,80,115,140,89,40,NA,0.94249756375,1.3992677826087,1.387162385,1.32689111685393,1.5199597025,NA,0.523805241310218,0.931414391133004,0.924725058954958,0.676983032306178,1.02575318312802,NA,8,2,10,9,20,NA,78,78,65,80,80,NA,0.78,0.78,0.65,0.8,0.8,NA,0.22,0.22,0.33,0.2,0.2,NA,1.54438642837737,1.54438642837737,0.825233632080801,1.68324246714583,1.68324246714583,NA
"ATM1F18","17588",0.02028,"SpaceCakesLevel 4-1-2",40,2084,27,"5173",1803,1.55110296084859,0.797409069722529,4,0.779804,0.731541539026094,277,1.64440670649819,0.992558547680941,21,18,0.86,341,1127,335,1.04782861583578,1.63403900275067,1.78437947555224,0.575501145752263,0.787699732196902,0.815660781485579,360,1297,427,341,1127,335,0.947222222222222,0.868928296067849,0.784543325526932,192,1,84,NA,1.93742417348958,1.585001,1.66749005357143,277,0.693140794223827,2,87,0.86,0.13,2.20671046985376,0.333595,0.05005,0.02028,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-1-2",60,178,40,360,1297,427,5,16,6,"827","3210","1136",341,1127,335,1.04782861583578,1.63403900275067,1.78437947555224,0.575501145752262,0.787699732196902,0.815660781485579,0,3,1,NA,1.03973866666667,0,NA,0.630343834244719,NA,19,167,91,1.65274186842105,1.63188818023952,1.66563995714286,1.46654877577966,0.9258053119206,1.00467871430497,17,14,9,95,87,78,0.95,0.87,0.78,0.05,0.13,0.21,3.28970725390294,2.2527822580776,1.57861446120693,0.333595,0.05005,0.6163251,0.09981,0.02028,NA,"SpaceCakesLevel 1-3-0","SpaceCakesLevel 3-0-2","SpaceCakesLevel 3-4-0","SpaceCakesLevel 4-1-2","SpaceCakesLevel 3-4-1",NA,40,32,30,40,80,NA,530,472,370,392,320,NA,9,9,7,8,5,NA,"1155","1111","993","1038","876",NA,499,352,344,337,271,NA,0.998034659318637,1.91377134460227,1.71887894127907,1.73841892908012,1.65251031442804,NA,0.51876452700162,1.01720630561526,0.632402439526456,0.675728096383283,0.706564235633054,NA,0,3,0,0,1,NA,NA,1.03973866666667,NA,NA,0,NA,NA,0.630343834244719,NA,NA,NA,NA,31,117,26,55,48,NA,1.37954663870968,1.62092774188034,1.85463923461538,1.91913551090909,1.44402276875,NA,1.20784275807462,0.943638786130851,0.76443277385648,0.873504279344917,1.12581001527588,NA,8,7,8,10,25,NA,94,75,93,86,85,NA,0.94,0.75,0.93,0.86,0.85,NA,0.06,0.25,0.07,0.14,0.15,NA,3.10954718919371,1.34897950039216,2.95158205635834,2.16063868162991,2.07286677898758,NA
"ATM1F18","17591",0.015995,"SpaceCakesLevel 3-4-0",40,1594,22,"3980",1293,1.83756695777262,0.869423731334331,3,2.0967497,1.26383885819905,298,1.86055308691275,1.01602612359014,18,16,0.89,215,1047,31,1.42156961023256,1.92005943467049,1.93659297096774,0.682673536259274,0.865804387672641,1.26690521018972,239,1315,40,215,1047,31,0.899581589958159,0.796197718631179,0.775,201,1,94,2,2.21139814129353,2.48595,2.1123791712766,296,0.679054054054054,3,81,0.81,0.19,1.75579259010246,0.100215,0.015995,0.267005,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-4-0",30,60,40,239,1315,40,5,16,1,"576","3279","125",215,1047,31,1.42156961023256,1.92005943467049,1.93659297096774,0.682673536259274,0.865804387672641,1.26690521018972,0,3,0,NA,2.0967497,NA,NA,1.26383885819905,NA,24,265,9,1.6600228125,1.8709446090566,2.08932788888889,0.854575054035381,1.02284296452586,1.23163188808288,13,5,100,90,80,78,0.9,0.8,0.77,0.1,0.2,0.23,2.5631031310892,1.68324246714583,1.47769369837043,0.100215,0.048895,0.5844499,0.267005,0.015995,NA,"SpaceCakesLevel 1-2-0","SpaceCakesLevel 3-1-0","SpaceCakesLevel 3-2-1","SpaceCakesLevel 3-4-0","SpaceCakesLevel 3-0-2",NA,40,40,10,40,40,NA,369,439,270,316,200,NA,9,9,6,6,4,NA,"812","864","1001","831","472",NA,322,349,216,264,142,NA,1.40913123850932,2.11200879942693,2.01496700509259,1.86618569659091,1.81152710985915,NA,0.625521478899773,0.869235043148958,0.932095008596833,0.816935603230415,0.97218659504751,NA,0,0,0,0,3,NA,NA,NA,NA,NA,2.0967497,NA,NA,NA,NA,NA,1.26383885819905,NA,47,90,54,52,55,NA,1.60443848297872,2.30243865555556,1.67846345185185,1.69603343076923,1.69065395272727,NA,0.675953383327336,1.22070334230037,0.856842019714249,0.813391665136007,1.00794911485542,NA,11,9,4,13,20,NA,87,79,80,84,71,NA,0.87,0.79,0.8,0.83,0.71,NA,0.13,0.21,0.2,0.17,0.28,NA,2.2527822580776,1.61284249403648,1.68324246714583,1.90833050629239,1.13622622682689,NA
"ATM1F18","17595",0,"SpaceCakesLevel 3-4-0",78,1957,22,"4718",1656,1.13928503702899,0.588515609430899,0,NA,NA,301,1.02346417900332,0.794248461018985,18,15,0.83,364,1235,57,0.993643590934066,1.18434111111741,1.09313126298246,0.547146841146368,0.591294753186026,0.637332819648342,390,1489,78,364,1235,57,0.933333333333333,0.829415715245131,0.730769230769231,221,NA,79,1,1.38183746923077,NA,0.983724080886076,300,0.736666666666667,4,85,0.85,0.15,2.07286677898758,0.183505,0,0.016555,"SpaceCakesLevel 0-4-1","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-4-0",30,90,78,390,1489,78,6,15,1,"881","3622","215",364,1235,57,0.993643590934066,1.18434111111741,1.09313126298246,0.547146841146368,0.591294753186026,0.637332819648342,0,0,0,NA,NA,NA,NA,NA,NA,26,254,21,1.38643885384615,1.02353156448819,0.573251919047619,0.831900402899984,0.790858662429662,0.548861106846472,8,6,100,93,83,73,0.93,0.83,0.73,0.07,0.17,0.27,2.95158205635834,1.90833050629239,1.22562598203325,0.183505,0.15019,0,0,0.06552,NA,"SpaceCakesLevel 1-2-0","SpaceCakesLevel 3-2-0","SpaceCakesLevel 3-2-1","SpaceCakesLevel 3-4-0","SpaceCakesLevel 3-3-0",NA,40,50,10,78,31,NA,550,450,270,436,251,NA,9,9,6,8,5,NA,"1169","1020","767","1143","619",NA,517,366,210,344,219,NA,0.967224198065764,1.41571440737705,1.12758171871429,1.03302734299419,1.26162589452055,NA,0.521537569445095,0.559057095339914,0.607317971931343,0.557484465254286,0.62305827864624,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,84,60,92,32,NA,1.28748319393939,1.42619291904762,0.874467755,0.576517291086956,1.258372225,NA,0.777747190017654,0.873046134301443,0.485191878368,0.544669382181018,0.956191566182312,NA,7,11,4,18,12,NA,94,81,78,79,87,NA,0.94,0.81,0.78,0.79,0.87,NA,0.06,0.19,0.22,0.21,0.13,NA,3.10954718919371,1.75579259010246,1.54438642837737,1.61284249403648,2.2527822580776,NA
"ATM1F18","17597",0,"SpaceCakesLevel 5-0-0",40,1702,19,"4087",1429,2.5056035519944,1.28568828721319,13,1.00964592307692,1.98582392470957,260,2.78263929961538,1.61789629500027,16,11,0.69,NA,573,856,NA,2.33700773001745,2.61846033469626,NA,1.06466404071645,1.40380380274317,NA,654,1048,NA,573,856,NA,0.876146788990826,0.816793893129771,180,2,78,NA,3.00506807333333,5.077799,2.90260785,260,0.692307692307692,2,84,0.84,0.15,2.03089127270354,NA,0.250385,0,NA,"SpaceCakesLevel 3-3-0","SpaceCakesLevel 5-0-0",NA,85,40,NA,654,1048,NA,9,10,NA,"1483","2604",NA,573,856,NA,2.33700773001745,2.61846033469626,NA,1.06466404071645,1.40380380274317,NA,10,3,NA,0,4.37513233333333,NA,0,1.25471404843228,NA,71,189,NA,2.78274774647887,2.78259856031746,NA,1.13893771565246,1.76724461211016,NA,13,4,NA,88,82,NA,0.88,0.82,NA,0.11,0.18,NA,2.4015149121027,1.83073017568563,0.250385,0,0,0.0259,NA,NA,"SpaceCakesLevel 3-3-0","SpaceCakesLevel 4-1-1","SpaceCakesLevel 5-0-0","SpaceCakesLevel 4-4-1",NA,NA,25,14,40,79,NA,NA,455,413,475,359,NA,NA,9,9,8,6,NA,NA,"1025","912","1221","929",NA,NA,392,346,402,289,NA,NA,2.28764634464286,2.48576278699422,2.47431565721393,2.86851657508651,NA,NA,1.03757189998638,1.27374310542186,1.40071034429159,1.36401516690607,NA,NA,10,0,0,3,NA,NA,0,NA,NA,4.37513233333333,NA,NA,0,NA,NA,1.25471404843228,NA,NA,53,67,73,67,NA,NA,2.60362381132075,3.28726488059701,2.10318677671233,3.15992200298507,NA,NA,1.11773860886763,1.69666279059949,1.54564646140856,1.69218618377022,NA,NA,5,3,8,22,NA,NA,86,84,85,81,NA,NA,0.86,0.84,0.85,0.8,NA,NA,0.12,0.16,0.15,0.19,NA,NA,2.25530613288105,1.98891576641951,2.07286677898758,1.71951752862414,NA,NA
"ATM1F18","17601",0.049005,"SpaceCakesLevel 3-4-0",69,1405,20,"3794",1277,1.95211610086139,1.08622995880944,5,2.5480306,1.6441533187207,123,2.21123869512195,1.25866719340177,17,15,0.88,288,926,63,1.08319064236111,2.15299438639309,2.97175482539683,0.60041883998057,1.04891452390999,1.01650468314477,300,1036,69,288,926,63,0.96,0.893822393822394,0.91304347826087,91,2,30,NA,2.38938667582418,1.0005325,2.02072956,123,0.739837398373984,5,91,0.91,0.09,2.68151006738043,0.349315,0.049005,1.168105,"SpaceCakesLevel 0-4-0","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-4-0",30,89,69,300,1036,69,5,14,1,"714","2826","254",288,926,63,1.08319064236111,2.15299438639309,2.97175482539683,0.60041883998057,1.04891452390999,1.01650468314477,0,2,3,NA,2.419218,2.63390566666667,NA,0.591357643746997,2.28122201089248,12,108,3,1.26529715833333,2.27029037592593,3.86914433333333,1.14737691965932,1.22009504992017,0.276229422028743,10,9,100,96,89,91,0.96,0.89,0.91,0.04,0.1,0.05,3.50137214250434,2.50807968558121,2.98560866064169,0.349315,0.049005,0.48388,0.300745,0.8011251,NA,"SpaceCakesLevel 1-1-0","SpaceCakesLevel 3-0-1","SpaceCakesLevel 3-3-0","SpaceCakesLevel 3-4-0","SpaceCakesLevel 3-2-0",NA,30,40,30,69,60,NA,390,400,250,265,100,NA,8,8,5,5,2,NA,"869","836","570","734","785",NA,362,341,232,250,92,NA,1.08556971767956,1.96802315190616,2.4437276375,2.5768736164,2.36540121956522,NA,0.57332562138323,0.79158425936768,1.12565964278964,1.05479978752108,1.33762595631092,NA,0,0,0,3,2,NA,NA,NA,NA,2.63390566666667,2.419218,NA,NA,NA,NA,2.28122201089248,0.591357643746997,NA,28,59,18,12,6,NA,1.20680038214286,2.09535401186441,2.91895756111111,3.7031925,2.931086,NA,0.869761196308929,0.887154305463157,1.51511542682999,0.693939189398859,1.73234242966407,NA,8,10,12,26,60,NA,93,85,93,94,92,NA,0.93,0.85,0.93,0.94,0.92,NA,0.07,0.15,0.07,0.05,0.06,NA,2.95158205635834,2.07286677898758,2.95158205635834,3.19962722154833,2.95984515490649,NA
"ATM1F18","17607",0.351235,"SpaceCakesLevel 2-1-0",27,306,8,"550",176,3.13071060284091,1.35508314302762,20,2.6771162,2.11569887080614,110,3.32521486636364,1.64673663993129,2,1,0.5,NA,176,NA,NA,3.13071060284091,NA,NA,1.35508314302762,NA,NA,306,NA,NA,176,NA,NA,0.57516339869281,NA,55,5,50,NA,3.35635042,3.9546546,3.365650384,110,0.5,9,58,0.57,0.36,0.534832958032055,NA,0.351235,NA,NA,"SpaceCakesLevel 2-1-0",NA,NA,27,NA,NA,306,NA,NA,8,NA,NA,"550",NA,NA,176,NA,NA,3.13071060284091,NA,NA,1.35508314302762,NA,NA,20,NA,NA,2.6771162,NA,NA,2.11569887080614,NA,NA,110,NA,NA,3.32521486636364,NA,NA,1.64673663993129,NA,NA,9,NA,NA,58,NA,NA,0.57,NA,NA,0.36,NA,NA,0.534832958032055,NA,0.351235,NA,NA,NA,NA,NA,"SpaceCakesLevel 2-1-0",NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,306,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,"550",NA,NA,NA,NA,NA,176,NA,NA,NA,NA,NA,3.13071060284091,NA,NA,NA,NA,NA,1.35508314302762,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,2.6771162,NA,NA,NA,NA,NA,2.11569887080614,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,3.32521486636364,NA,NA,NA,NA,NA,1.64673663993129,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,0.534832958032055,NA,NA,NA,NA,NA
